1,1,0
2,1.34477762519936,1.95777888119027
3,1.68955525039872,3.76340728164728
4,2.03433287559809,5.53038132996555
5,2.37911050079745,7.39200865926631
6,2.72388812599681,9.39736143241438
7,3.06866575119617,11.5711667957322
8,3.41344337639553,13.9247412466519
9,3.7582210015949,16.4773296151386
10,4.10299862679426,19.2483330407772
11,4.44777625199362,22.2380831988294
12,4.79255387719298,25.4816519360798
13,5.13733150239235,29.0010206192289
14,5.48210912759171,32.8171637077728
15,5.82688675279107,36.9824777068864
16,6.17166437799043,41.4549453012391
17,6.51644200318979,46.7121663146176
18,6.86121962838916,51.9562420031211
19,7.20599725358852,57.5965078549174
20,7.55077487878788,63.656274300955
